ENV,STATE,CITY,PED,FAR,FC,HYB,YEAR,REP,FS,CC,WRT,Density,CI,CD,PER,PHT,EHT,SDL,SDS,TWT,KWT300,YIELD,PRO,OIL,STA,DEN,FIB,CEC,pH,OM,EstNRel,Su,P,Ca,Mg,K,Na,SOC,TN,SoilCN,InorgN,Bray1P,POMC,POMN,POMCN,PMN,POXC,Sand,Silt,Clay,prcp_May,prcp_Jun,prcp_Jul,prcp_Aug,prcp_Sep,tmax_May,tmax_Jun,tmax_Jul,tmax_Aug,tmax_Sep,tmin_May,tmin_Jun,tmin_Jul,tmin_Aug,tmin_Sep,temp_May,temp_Jun,temp_Jul,temp_Aug,temp_Sep,GDD_May,GDD_Jun,GDD_Jul,GDD_Aug,GDD_Sep
Steiner2019,INDIANA,Berne,PHHB9*PHR63,Steiner,GS,UIUC2,2019,1,Animal,None,Moderate,Low,High,High,Absent,232.6666667,108.6666667,24.20333333,22.28666667,63.8,76,169.5,7.5,3.6,72.9,1.273,10.03,21.67,7.2,3.17,81.5,20.5,647,3059,550,286.5,33.5,26.7645,2.8385,9.397865061,26.39594563,387,11.33689491,0.240562359,45.55175384,51.92079626,667.5,41,33,26,194.81,99.77,126.07,70.82,38.2,70.99670968,79.445,86.39251613,81.07264516,80.273,51.5363871,59.6444,66.39741935,61.00496774,58.4672,61.26654839,69.5447,76.39496774,71.03880645,69.3701,349.263,574.956,786.744,650.025,573.795
Gruver2019,ILLINOIS,Macomb,PHW52*LH185,Gruver,JG1,UIUC7,2019,1,Animal,Mixed,Low,Medium,High,High,Absent,241.3333333,94.33333333,20.97,19.19333333,64,77,144.9,9,3.7,72.1,1.305,10.11,35.02,6.85,4.57,96,9.5,64.5,5263.5,678,204.5,29,27.5165,2.2055,12.4834013,23.37012561,27,4.999912099,0.328115461,15.05177133,52.44065068,726.3632,4,34,62,276.12,142.12,34.23,92.43,215.51,70.09380645,80.243,87.00103226,81.34729032,80.1656,51.06664516,60.7748,66.98445161,61.70522581,60.6074,60.58022581,70.5089,76.99274194,71.52625806,70.3865,327.159,606.753,805.437,664.047,604.827
Gruver2019,ILLINOIS,Macomb,17.461,Gruver,JG1,ORG1,2019,1,Animal,Mixed,Low,Medium,High,High,Absent,211.3333333,105,20.63333333,18.83333333,57.8,87,143.5,9.4,4.7,69.2,1.129,9.4,34.865,6.75,4.445,94.5,8.5,66,5122.5,679,217,25.5,27.5165,2.2055,12.4834013,23.37012561,27,4.999912099,0.328115461,15.05177133,52.44065068,726.3632,4,34,62,276.12,142.12,34.23,92.43,215.51,70.09380645,80.243,87.00103226,81.34729032,80.1656,51.06664516,60.7748,66.98445161,61.70522581,60.6074,60.58022581,70.5089,76.99274194,71.52625806,70.3865,327.159,606.753,805.437,664.047,604.827
Gruver2019,ILLINOIS,Macomb,PHHB9*PHR63,Gruver,JG1,UIUC2,2019,1,Animal,Mixed,Low,Medium,High,High,Absent,221,101.6666667,24.08,21.30333333,63.8,74,154.4,8.7,3.7,72.2,1.284,10.03,35.5,6.75,4.7,97,9.5,83,5188,685.5,295,26.5,27.5165,2.2055,12.4834013,23.37012561,27,4.999912099,0.328115461,15.05177133,52.44065068,726.3632,4,34,62,276.12,142.12,34.23,92.43,215.51,70.09380645,80.243,87.00103226,81.34729032,80.1656,51.06664516,60.7748,66.98445161,61.70522581,60.6074,60.58022581,70.5089,76.99274194,71.52625806,70.3865,327.159,606.753,805.437,664.047,604.827
Gruver2019,ILLINOIS,Macomb,17.2B241,Gruver,JG1,ORG4,2019,1,Animal,Mixed,Low,Medium,High,High,Absent,220,112.3333333,21.88666667,19.53666667,57.5,77,142.7,9.1,4.6,69.6,1.14,9.43,35.015,6.55,4.76,97.5,10.5,82.5,4920.5,655,287,28,27.5165,2.2055,12.4834013,23.37012561,27,4.999912099,0.328115461,15.05177133,52.44065068,726.3632,4,34,62,276.12,142.12,34.23,92.43,215.51,70.09380645,80.243,87.00103226,81.34729032,80.1656,51.06664516,60.7748,66.98445161,61.70522581,60.6074,60.58022581,70.5089,76.99274194,71.52625806,70.3865,327.159,606.753,805.437,664.047,604.827
Gruver2019,ILLINOIS,Macomb,PHHB9*PHZ51,Gruver,JG1,UIUC4,2019,1,Animal,Mixed,Low,Medium,High,High,Absent,257,100.3333333,20.38,18.86666667,62.5,76,148.8,8.4,3.6,72.5,1.274,10.02,32.575,6.75,4.65,96.5,8.5,45.5,4763.5,659,158,27.5,27.5165,2.2055,12.4834013,23.37012561,27,4.999912099,0.328115461,15.05177133,52.44065068,726.3632,4,34,62,276.12,142.12,34.23,92.43,215.51,70.09380645,80.243,87.00103226,81.34729032,80.1656,51.06664516,60.7748,66.98445161,61.70522581,60.6074,60.58022581,70.5089,76.99274194,71.52625806,70.3865,327.159,606.753,805.437,664.047,604.827
Gruver2019,ILLINOIS,Macomb,PHHB9*PHW30,Gruver,JG1,UIUC3,2019,1,Animal,Mixed,Low,Medium,High,High,Absent,243.6666667,93.33333333,20.58333333,18.54333333,63.5,75,162.9,8.4,3.5,72.6,1.283,10.02,33.945,6.85,4.715,97,9.5,62.5,5039,676.5,265,29,27.5165,2.2055,12.4834013,23.37012561,27,4.999912099,0.328115461,15.05177133,52.44065068,726.3632,4,34,62,276.12,142.12,34.23,92.43,215.51,70.09380645,80.243,87.00103226,81.34729032,80.1656,51.06664516,60.7748,66.98445161,61.70522581,60.6074,60.58022581,70.5089,76.99274194,71.52625806,70.3865,327.159,606.753,805.437,664.047,604.827
Gruver2019,ILLINOIS,Macomb,59R5,Gruver,JG1,CHECK1,2019,1,Animal,Mixed,Low,Medium,High,High,Absent,233.3333333,96,21.55,19.48,64.5,79,202.3,8.5,3,73.2,1.291,10.1,38.645,6.55,5.1,100,11.5,47.5,5441.5,753.5,205.5,31,27.5165,2.2055,12.4834013,23.37012561,27,4.999912099,0.328115461,15.05177133,52.44065068,726.3632,4,34,62,276.12,142.12,34.23,92.43,215.51,70.09380645,80.243,87.00103226,81.34729032,80.1656,51.06664516,60.7748,66.98445161,61.70522581,60.6074,60.58022581,70.5089,76.99274194,71.52625806,70.3865,327.159,606.753,805.437,664.047,604.827
Gruver2019,ILLINOIS,Macomb,PHHB9*PHM49,Gruver,JG1,UIUC1,2019,1,Animal,Mixed,Low,Medium,High,High,Absent,211.3333333,84,21.06333333,19.6,63.4,75,142.8,8.8,3.4,72.7,1.295,10.13,36.36,6.55,5.08,100.5,16,72,5085.5,695.5,280,33.5,27.5165,2.2055,12.4834013,23.37012561,27,4.999912099,0.328115461,15.05177133,52.44065068,726.3632,4,34,62,276.12,142.12,34.23,92.43,215.51,70.09380645,80.243,87.00103226,81.34729032,80.1656,51.06664516,60.7748,66.98445161,61.70522581,60.6074,60.58022581,70.5089,76.99274194,71.52625806,70.3865,327.159,606.753,805.437,664.047,604.827
Doonan2019,ILLINOIS,Reynolds,PHHB9*PHZ51,Doonan,TD,UIUC4,2019,1,Green,Mixed,High,High,High,Low,Absent,214,94.33333333,16.34666667,14.89,61.6,74,155.2,7.5,3.2,73.6,1.265,10.1,32.845,6.1,4.46,94.5,12,47.5,4193,614.5,180.5,33.5,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,255.52,142.74,47.94,79.71,229.74,68.71477419,80.0336,87.19322581,81.392,79.034,49.19348387,60.521,67.23122581,60.85283871,59.9582,58.95412903,70.2773,77.21222581,71.12241935,69.4961,276.696,599.913,809.811,651.105,582.111
Doonan2019,ILLINOIS,Reynolds,PHHB9*PHR63,Doonan,TD,UIUC2,2019,1,Green,Mixed,High,High,High,Low,Absent,197.6666667,83.66666667,17.97666667,16.17666667,61.8,70,115.4,7.7,3.1,73.7,1.279,10.12,37.03,5.95,4.46,94.5,11.5,23,4611,626,174.5,33.5,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,255.52,142.74,47.94,79.71,229.74,68.71477419,80.0336,87.19322581,81.392,79.034,49.19348387,60.521,67.23122581,60.85283871,59.9582,58.95412903,70.2773,77.21222581,71.12241935,69.4961,276.696,599.913,809.811,651.105,582.111
Doonan2019,ILLINOIS,Reynolds,PHHB9*PHW30,Doonan,TD,UIUC3,2019,1,Green,Mixed,High,High,High,Low,Absent,218.6666667,99.33333333,19.84,16.83,64.7,77,128.1,8,3,73.6,1.279,10.12,35.195,5.9,4.48,94.5,11,24.5,4332,560,156.5,33,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,255.52,142.74,47.94,79.71,229.74,68.71477419,80.0336,87.19322581,81.392,79.034,49.19348387,60.521,67.23122581,60.85283871,59.9582,58.95412903,70.2773,77.21222581,71.12241935,69.4961,276.696,599.913,809.811,651.105,582.111
Doonan2019,ILLINOIS,Reynolds,PHHB9*PHM49,Doonan,TD,UIUC1,2019,1,Green,Mixed,High,High,High,Low,Absent,189,81.66666667,17.83,16.42666667,64.2,78,92,7.8,3,73.8,1.269,10.13,37.81,5.9,4.505,95,10.5,24,4665,590,164,34,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,255.52,142.74,47.94,79.71,229.74,68.71477419,80.0336,87.19322581,81.392,79.034,49.19348387,60.521,67.23122581,60.85283871,59.9582,58.95412903,70.2773,77.21222581,71.12241935,69.4961,276.696,599.913,809.811,651.105,582.111
Doonan2019,ILLINOIS,Reynolds,17.461,Doonan,TD,ORG1,2019,1,Green,Mixed,High,High,High,Low,Absent,162,92.33333333,16.81,14.85666667,56.2,70,104.8,8,4.2,71.4,1.14,9.7,34.47,6.05,4.67,97,9.5,20.5,4482.5,583.5,123.5,31,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,255.52,142.74,47.94,79.71,229.74,68.71477419,80.0336,87.19322581,81.392,79.034,49.19348387,60.521,67.23122581,60.85283871,59.9582,58.95412903,70.2773,77.21222581,71.12241935,69.4961,276.696,599.913,809.811,651.105,582.111
Doonan2019,ILLINOIS,Reynolds,17.2B241,Doonan,TD,ORG4,2019,1,Green,Mixed,High,High,High,Low,Absent,188.3333333,108,17.00666667,16.24333333,55.4,59,35.2,7.3,4.1,72.2,1.143,9.73,34.69,5.9,4.69,96.5,10,27.5,4325.5,515.5,159.5,29.5,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,255.52,142.74,47.94,79.71,229.74,68.71477419,80.0336,87.19322581,81.392,79.034,49.19348387,60.521,67.23122581,60.85283871,59.9582,58.95412903,70.2773,77.21222581,71.12241935,69.4961,276.696,599.913,809.811,651.105,582.111
Doonan2019,ILLINOIS,Reynolds,PHW52*LH185,Doonan,TD,UIUC7,2019,1,Green,Mixed,High,High,High,Low,Absent,201.3333333,81.33333333,19.83333333,16.83333333,62.7,87,56.9,7.8,3.2,73.7,1.286,10.18,35.54,5.9,4.955,99,9.5,25.5,4472.5,519,130.5,29.5,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,255.52,142.74,47.94,79.71,229.74,68.71477419,80.0336,87.19322581,81.392,79.034,49.19348387,60.521,67.23122581,60.85283871,59.9582,58.95412903,70.2773,77.21222581,71.12241935,69.4961,276.696,599.913,809.811,651.105,582.111
Doonan2019,ILLINOIS,Reynolds,59R5,Doonan,TD,CHECK1,2019,1,Green,Mixed,High,High,High,Low,Absent,.,.,.,.,59.8,69,67.9,7.3,2.9,74.5,1.266,10.21,33.73,6,4.875,99,9,24,4394,530.5,121,33.5,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,255.52,142.74,47.94,79.71,229.74,68.71477419,80.0336,87.19322581,81.392,79.034,49.19348387,60.521,67.23122581,60.85283871,59.9582,58.95412903,70.2773,77.21222581,71.12241935,69.4961,276.696,599.913,809.811,651.105,582.111
Smith2019,ILLINOIS,Peoria,PHHB9*PHM49,Smith,AS,UIUC1,2019,2,Mix,Legume,Low,Low,High,High,Absent,212,85,19.68,17.495,62.1,81,109.4,7.2,3.1,73.8,1.25,10,21.275,7.1,2.455,69,9,32,3051,553,140.5,32,12.4865,1.233,10.09602762,27.58547909,22,1.935535758,0.135568525,14.32728486,29.03958623,531,5,31,64,256.51,126.63,51.38,102.77,222.34,71.48735484,80.9036,87.31225806,82.21419355,81.0596,51.87025806,60.9404,67.24922581,61.93806452,60.8672,61.67880645,70.922,77.28074194,72.07612903,70.9634,360.756,617.661,810.414,678.969,621.504
Smith2019,ILLINOIS,Peoria,59R5,Smith,AS,CHECK1,2019,2,Mix,Legume,Low,Low,High,High,Absent,213,84.5,20.17,18.12,62.4,67,108.5,7.8,2.8,74.1,1.296,10.2,20.915,7.15,2.4,68,8,42,3096.5,487,137,31,12.4865,1.233,10.09602762,27.58547909,22,1.935535758,0.135568525,14.32728486,29.03958623,531,5,31,64,256.51,126.63,51.38,102.77,222.34,71.48735484,80.9036,87.31225806,82.21419355,81.0596,51.87025806,60.9404,67.24922581,61.93806452,60.8672,61.67880645,70.922,77.28074194,72.07612903,70.9634,360.756,617.661,810.414,678.969,621.504
Smith2019,ILLINOIS,Peoria,PHW52*LH185,Smith,AS,UIUC7,2019,2,Mix,Legume,Low,Low,High,High,Absent,234.5,86.5,19.635,18.215,60.8,76,36.6,9.1,3.2,72.5,1.301,10.05,20.295,7.15,2.475,69.5,7.5,35.5,3032.5,457,127.5,30.5,12.4865,1.233,10.09602762,27.58547909,22,1.935535758,0.135568525,14.32728486,29.03958623,531,5,31,64,256.51,126.63,51.38,102.77,222.34,71.48735484,80.9036,87.31225806,82.21419355,81.0596,51.87025806,60.9404,67.24922581,61.93806452,60.8672,61.67880645,70.922,77.28074194,72.07612903,70.9634,360.756,617.661,810.414,678.969,621.504
Smith2019,ILLINOIS,Peoria,PHHB9*PHW30,Smith,AS,UIUC3,2019,2,Mix,Legume,Low,Low,High,High,Absent,209.5,103,22.885,20.83,60.1,65,115.8,8.3,3.2,73,1.29,10.03,20.05,7.2,2.33,67,7,27.5,2970.5,473,112,29.5,12.4865,1.233,10.09602762,27.58547909,22,1.935535758,0.135568525,14.32728486,29.03958623,531,5,31,64,256.51,126.63,51.38,102.77,222.34,71.48735484,80.9036,87.31225806,82.21419355,81.0596,51.87025806,60.9404,67.24922581,61.93806452,60.8672,61.67880645,70.922,77.28074194,72.07612903,70.9634,360.756,617.661,810.414,678.969,621.504
Smith2019,ILLINOIS,Peoria,17.461,Smith,AS,ORG1,2019,2,Mix,Legume,Low,Low,High,High,Absent,216,98.5,19.2,17.575,57.5,80,135.6,9.2,4.4,70,1.147,9.52,21.425,7.15,2.625,72.5,11,40,3144.5,512,150,31.5,12.4865,1.233,10.09602762,27.58547909,22,1.935535758,0.135568525,14.32728486,29.03958623,531,5,31,64,256.51,126.63,51.38,102.77,222.34,71.48735484,80.9036,87.31225806,82.21419355,81.0596,51.87025806,60.9404,67.24922581,61.93806452,60.8672,61.67880645,70.922,77.28074194,72.07612903,70.9634,360.756,617.661,810.414,678.969,621.504
Smith2019,ILLINOIS,Peoria,PHHB9*PHR63,Smith,AS,UIUC2,2019,2,Mix,Legume,Low,Low,High,High,Absent,203,100,24.3,22.47,62,74,161.5,8.2,3.2,73,1.285,10.04,26.695,6.8,2.655,73,8.5,33.5,3705.5,670,150,32.5,12.4865,1.233,10.09602762,27.58547909,22,1.935535758,0.135568525,14.32728486,29.03958623,531,5,31,64,256.51,126.63,51.38,102.77,222.34,71.48735484,80.9036,87.31225806,82.21419355,81.0596,51.87025806,60.9404,67.24922581,61.93806452,60.8672,61.67880645,70.922,77.28074194,72.07612903,70.9634,360.756,617.661,810.414,678.969,621.504
Smith2019,ILLINOIS,Peoria,17.2B241,Smith,AS,ORG4,2019,2,Mix,Legume,Low,Low,High,High,Absent,253.5,109,21.85,20.21,57.6,67,144.6,8.9,4.7,69.8,1.151,9.53,22.605,6.95,2.91,77.5,8.5,47,3293,527,167,31,12.4865,1.233,10.09602762,27.58547909,22,1.935535758,0.135568525,14.32728486,29.03958623,531,5,31,64,256.51,126.63,51.38,102.77,222.34,71.48735484,80.9036,87.31225806,82.21419355,81.0596,51.87025806,60.9404,67.24922581,61.93806452,60.8672,61.67880645,70.922,77.28074194,72.07612903,70.9634,360.756,617.661,810.414,678.969,621.504
Smith2019,ILLINOIS,Peoria,PHHB9*PHZ51,Smith,AS,UIUC4,2019,2,Mix,Legume,Low,Low,High,High,Absent,242,116,24.675,23.145,60.4,92,106.7,10.7,3.4,70.8,1.297,9.91,25.56,6.9,3.02,80,9,64,3844,498,207,28,12.4865,1.233,10.09602762,27.58547909,22,1.935535758,0.135568525,14.32728486,29.03958623,531,5,31,64,256.51,126.63,51.38,102.77,222.34,71.48735484,80.9036,87.31225806,82.21419355,81.0596,51.87025806,60.9404,67.24922581,61.93806452,60.8672,61.67880645,70.922,77.28074194,72.07612903,70.9634,360.756,617.661,810.414,678.969,621.504
Ambriole2019,INDIANA,Kimmell,PHHB9*PHM49,Ambriole,AA1,UIUC1,2019,2,Mix,Mixed,Moderate,Low,High,High,Absent,230,108.5,21.95,19.405,63.9,77,137,7.6,3.6,73,1.273,10.08,14.165,6.7,3.15,79,16,119.5,2101.5,201,161.5,28.5,14.3105,1.4395,9.977028016,17.89632643,72.5,2.390929074,0.179368287,13.28035839,38.09946772,431,37,21,42,120.33,119.26,143.41,134.17,99.38,69.10845161,77.4128,84.73593548,80.10703226,77.8322,48.93219355,58.2608,64.73212903,59.55683871,57.6134,59.02032258,67.8368,74.73403226,69.83193548,67.7228,279.63,533.016,747.189,614.394,530.586
Ambriole2019,INDIANA,Kimmell,PHW52*LH185,Ambriole,AA1,UIUC7,2019,2,Mix,Mixed,Moderate,Low,High,High,Absent,214,103,22.63,20.605,64.6,66,153.4,9.3,3.6,71.9,1.327,10.14,15.845,6.35,2.965,77.5,17.5,131.5,2205.5,218,177.5,29.5,14.3105,1.4395,9.977028016,17.89632643,72.5,2.390929074,0.179368287,13.28035839,38.09946772,431,37,21,42,120.33,119.26,143.41,134.17,99.38,69.10845161,77.4128,84.73593548,80.10703226,77.8322,48.93219355,58.2608,64.73212903,59.55683871,57.6134,59.02032258,67.8368,74.73403226,69.83193548,67.7228,279.63,533.016,747.189,614.394,530.586
Ambriole2019,INDIANA,Kimmell,17.461,Ambriole,AA1,ORG1,2019,2,Mix,Mixed,Moderate,Low,High,High,Absent,215,107,17.555,15.445,57.6,87,148.9,8.7,4.6,70,1.138,9.45,14.995,6.3,2.885,76,15,80,2044.5,216.5,183.5,25,14.3105,1.4395,9.977028016,17.89632643,72.5,2.390929074,0.179368287,13.28035839,38.09946772,431,37,21,42,120.33,119.26,143.41,134.17,99.38,69.10845161,77.4128,84.73593548,80.10703226,77.8322,48.93219355,58.2608,64.73212903,59.55683871,57.6134,59.02032258,67.8368,74.73403226,69.83193548,67.7228,279.63,533.016,747.189,614.394,530.586
Ambriole2019,INDIANA,Kimmell,PHHB9*PHZ51,Ambriole,AA1,UIUC4,2019,2,Mix,Mixed,Moderate,Low,High,High,Absent,224,123,18.995,17.4,61.5,84,143.5,8.2,3.5,72.5,1.279,9.98,15.645,6.7,2.705,73,15,124,2229,301,145.5,27.5,14.3105,1.4395,9.977028016,17.89632643,72.5,2.390929074,0.179368287,13.28035839,38.09946772,431,37,21,42,120.33,119.26,143.41,134.17,99.38,69.10845161,77.4128,84.73593548,80.10703226,77.8322,48.93219355,58.2608,64.73212903,59.55683871,57.6134,59.02032258,67.8368,74.73403226,69.83193548,67.7228,279.63,533.016,747.189,614.394,530.586
Ambriole2019,INDIANA,Kimmell,59R5,Ambriole,AA1,CHECK1,2019,2,Mix,Mixed,Moderate,Low,High,High,Absent,242.5,113,22.865,20.86,62.5,73,140.7,7.4,3.2,73.6,1.269,10.04,15.655,6.55,3.115,81,15,103.5,2228,234,192,26.5,14.3105,1.4395,9.977028016,17.89632643,72.5,2.390929074,0.179368287,13.28035839,38.09946772,431,37,21,42,120.33,119.26,143.41,134.17,99.38,69.10845161,77.4128,84.73593548,80.10703226,77.8322,48.93219355,58.2608,64.73212903,59.55683871,57.6134,59.02032258,67.8368,74.73403226,69.83193548,67.7228,279.63,533.016,747.189,614.394,530.586
Ambriole2019,INDIANA,Kimmell,17.2B241,Ambriole,AA1,ORG4,2019,2,Mix,Mixed,Moderate,Low,High,High,Absent,244.5,118,22.77,20.76,55.9,67,102.8,8.3,4.9,70,1.135,9.42,14.53,6.2,2.745,74.5,13.5,80.5,1929.5,182,180,23,14.3105,1.4395,9.977028016,17.89632643,72.5,2.390929074,0.179368287,13.28035839,38.09946772,431,37,21,42,120.33,119.26,143.41,134.17,99.38,69.10845161,77.4128,84.73593548,80.10703226,77.8322,48.93219355,58.2608,64.73212903,59.55683871,57.6134,59.02032258,67.8368,74.73403226,69.83193548,67.7228,279.63,533.016,747.189,614.394,530.586
Ambriole2019,INDIANA,Kimmell,PHHB9*PHW30,Ambriole,AA1,UIUC3,2019,2,Mix,Mixed,Moderate,Low,High,High,Absent,228,119,22.545,19.68,61.7,65,148.2,8,3.6,72.9,1.302,10.12,14.93,5.95,2.87,77.5,15.5,100.5,1913,182,166.5,24.5,14.3105,1.4395,9.977028016,17.89632643,72.5,2.390929074,0.179368287,13.28035839,38.09946772,431,37,21,42,120.33,119.26,143.41,134.17,99.38,69.10845161,77.4128,84.73593548,80.10703226,77.8322,48.93219355,58.2608,64.73212903,59.55683871,57.6134,59.02032258,67.8368,74.73403226,69.83193548,67.7228,279.63,533.016,747.189,614.394,530.586
Ambriole2019,INDIANA,Kimmell,PHHB9*PHR63,Ambriole,AA1,UIUC2,2019,2,Mix,Mixed,Moderate,Low,High,High,Absent,225,104.5,23.415,20.38,63.1,78,124.9,8.2,3.7,72.5,1.288,10.05,13.835,6,2.315,66.5,15,105,1726.5,170,151,25,14.3105,1.4395,9.977028016,17.89632643,72.5,2.390929074,0.179368287,13.28035839,38.09946772,431,37,21,42,120.33,119.26,143.41,134.17,99.38,69.10845161,77.4128,84.73593548,80.10703226,77.8322,48.93219355,58.2608,64.73212903,59.55683871,57.6134,59.02032258,67.8368,74.73403226,69.83193548,67.7228,279.63,533.016,747.189,614.394,530.586
Longwell2019,INDIANA,Richmond,PHW52*LH185,Longwell,DL,UIUC7,2019,2,Mix,Legume,Low,Low,High,Low,Present,243.5,106,25.25,23.53,63.1,55,123,8.3,3.5,72.7,1.297,10.07,12.675,6.65,2.25,65,14,76,1672,296,163.5,36.5,9.7285,1.1495,8.468114182,24.97724517,50,1.20483094,0.09292292,12.93062433,33.93618728,335,53,11,36,138.76,132.83,122.63,67.61,14.95,72.27296774,78.9734,85.97851613,81.78451613,82.7666,52.56122581,60.0974,65.57348387,61.58909677,58.79,62.41709677,69.5354,75.776,71.68680645,70.7783,385.083,577.566,772.983,667.044,609.75
Longwell2019,INDIANA,Richmond,17.461,Longwell,DL,ORG1,2019,2,Mix,Legume,Low,Low,High,Low,Present,224.5,122.5,23.545,21.295,55.3,66,85.2,8.1,4.7,70.6,1.137,9.58,12.795,6.5,2.235,64.5,12.5,65,1649,299.5,139.5,25.5,9.7285,1.1495,8.468114182,24.97724517,50,1.20483094,0.09292292,12.93062433,33.93618728,335,53,11,36,138.76,132.83,122.63,67.61,14.95,72.27296774,78.9734,85.97851613,81.78451613,82.7666,52.56122581,60.0974,65.57348387,61.58909677,58.79,62.41709677,69.5354,75.776,71.68680645,70.7783,385.083,577.566,772.983,667.044,609.75
Longwell2019,INDIANA,Richmond,PHHB9*PHZ51,Longwell,DL,UIUC4,2019,2,Mix,Legume,Low,Low,High,Low,Present,259,102,22.595,20.845,60.6,71,164.5,7.6,3.3,73.2,1.26,10,11.2,7,2.195,64,11.5,78,1534,298.5,176.5,22,9.7285,1.1495,8.468114182,24.97724517,50,1.20483094,0.09292292,12.93062433,33.93618728,335,53,11,36,138.76,132.83,122.63,67.61,14.95,72.27296774,78.9734,85.97851613,81.78451613,82.7666,52.56122581,60.0974,65.57348387,61.58909677,58.79,62.41709677,69.5354,75.776,71.68680645,70.7783,385.083,577.566,772.983,667.044,609.75
Longwell2019,INDIANA,Richmond,PHHB9*PHW30,Longwell,DL,UIUC3,2019,2,Mix,Legume,Low,Low,High,Low,Present,246.5,104,25.3,21.965,65.3,72,153.4,7.3,3.4,73.5,1.272,10.08,14.855,6.4,1.89,58,11,46,1874.5,349,160.5,25.5,9.7285,1.1495,8.468114182,24.97724517,50,1.20483094,0.09292292,12.93062433,33.93618728,335,53,11,36,138.76,132.83,122.63,67.61,14.95,72.27296774,78.9734,85.97851613,81.78451613,82.7666,52.56122581,60.0974,65.57348387,61.58909677,58.79,62.41709677,69.5354,75.776,71.68680645,70.7783,385.083,577.566,772.983,667.044,609.75
Longwell2019,INDIANA,Richmond,59R5,Longwell,DL,CHECK1,2019,2,Mix,Legume,Low,Low,High,Low,Present,249,105.5,20.38,18.37,62.5,72,151.2,7.1,2.8,74.4,1.261,10.14,12.875,6.75,2.07,61.5,10,65,1696,329.5,182.5,22.5,9.7285,1.1495,8.468114182,24.97724517,50,1.20483094,0.09292292,12.93062433,33.93618728,335,53,11,36,138.76,132.83,122.63,67.61,14.95,72.27296774,78.9734,85.97851613,81.78451613,82.7666,52.56122581,60.0974,65.57348387,61.58909677,58.79,62.41709677,69.5354,75.776,71.68680645,70.7783,385.083,577.566,772.983,667.044,609.75
Longwell2019,INDIANA,Richmond,PHHB9*PHM49,Longwell,DL,UIUC1,2019,2,Mix,Legume,Low,Low,High,Low,Present,216.5,98.5,21.85,20.22,63.3,72,140.3,7.8,3.2,73.3,1.281,10.09,13.73,6.5,2.02,60.5,11,56,1787.5,318,134,23.5,9.7285,1.1495,8.468114182,24.97724517,50,1.20483094,0.09292292,12.93062433,33.93618728,335,53,11,36,138.76,132.83,122.63,67.61,14.95,72.27296774,78.9734,85.97851613,81.78451613,82.7666,52.56122581,60.0974,65.57348387,61.58909677,58.79,62.41709677,69.5354,75.776,71.68680645,70.7783,385.083,577.566,772.983,667.044,609.75
Longwell2019,INDIANA,Richmond,PHHB9*PHR63,Longwell,DL,UIUC2,2019,2,Mix,Legume,Low,Low,High,Low,Present,230,99.5,25.3,22.805,62.4,74,140.5,8.6,3.5,72.4,1.296,10.05,12.73,6.85,2.085,62,11,78.5,1691,340.5,178.5,21.5,9.7285,1.1495,8.468114182,24.97724517,50,1.20483094,0.09292292,12.93062433,33.93618728,335,53,11,36,138.76,132.83,122.63,67.61,14.95,72.27296774,78.9734,85.97851613,81.78451613,82.7666,52.56122581,60.0974,65.57348387,61.58909677,58.79,62.41709677,69.5354,75.776,71.68680645,70.7783,385.083,577.566,772.983,667.044,609.75
Longwell2019,INDIANA,Richmond,17.2B241,Longwell,DL,ORG4,2019,2,Mix,Legume,Low,Low,High,Low,Present,203.5,114,22.665,20.055,56,66,157.7,9.5,4.6,69.3,1.155,9.45,13.64,6.8,2.02,60,11,67,1849,341.5,159.5,22.5,9.7285,1.1495,8.468114182,24.97724517,50,1.20483094,0.09292292,12.93062433,33.93618728,335,53,11,36,138.76,132.83,122.63,67.61,14.95,72.27296774,78.9734,85.97851613,81.78451613,82.7666,52.56122581,60.0974,65.57348387,61.58909677,58.79,62.41709677,69.5354,75.776,71.68680645,70.7783,385.083,577.566,772.983,667.044,609.75
