FC,HYB,YEAR,FS,CC,Density,Rotation,CD,CEC,pH,OM,EstNRel,Su,P,Ca,Mg,K,Na,SOC,TN,SoilCN,InorgN,Bray1P,POMC,POMN,POMCN,PMN,POXC,Sand,Silt,Clay,Prcp,Tmax,Tmin,Temp,TGDD,YIELD,Re
WaG,ORG22,2020,Green,Mixed,Medium,Mixed fallow,Low,13.52,6.05,1.935,59,6.5,41.5,1482,350.5,192.5,12.5,9.921,1.067,9.298031865,28.365,27,1.163611888,0.072716284,16.00208136,26.11,376.965,8,51,41,505.14,76.29278581,54.50407613,65.39843097,2332.53,51.4,YES
WaG,ORG4,2020,Green,Mixed,Low,Mixed fallow,Low,14.725,6,2.19,64,7,40,1604,374,204,14,9.921,1.067,9.298031865,28.365,27,1.163611888,0.072716284,16.00208136,26.11,376.965,8,51,41,505.14,76.29278581,54.50407613,65.39843097,2332.53,35,NO
WaG,ORG23,2020,Green,Mixed,Low,Mixed fallow,Low,14.245,6.1,2.15,63,8,35.5,1516.5,368,237,13,9.921,1.067,9.298031865,28.365,27,1.163611888,0.072716284,16.00208136,26.11,376.965,8,51,41,505.14,76.29278581,54.50407613,65.39843097,2332.53,64,YES
WaG,CHECK3,2020,Green,Mixed,Low,Mixed fallow,Low,14.695,5.9,2.24,65,7,49.5,1529,348.5,243,13,9.921,1.067,9.298031865,28.365,27,1.163611888,0.072716284,16.00208136,26.11,376.965,8,51,41,505.14,76.29278581,54.50407613,65.39843097,2332.53,51.3,YES
WaG,ORG24,2020,Green,Mixed,Low,Mixed fallow,Low,14.26,6.1,2.085,61.5,6.5,45,1560,369,253.5,12.5,9.921,1.067,9.298031865,28.365,27,1.163611888,0.072716284,16.00208136,26.11,376.965,8,51,41,505.14,76.29278581,54.50407613,65.39843097,2332.53,30.1,NO
WaG,ORG25,2020,Green,Mixed,Low,Mixed fallow,Low,13.035,5.95,2.07,61.5,7,37,1389,321,190.5,12.5,9.921,1.067,9.298031865,28.365,27,1.163611888,0.072716284,16.00208136,26.11,376.965,8,51,41,505.14,76.29278581,54.50407613,65.39843097,2332.53,50.3,YES
AS2,CHECK1,2021,Mix,Legume,High,Extensive,High,13.68,6.6,1.935,64.40625,7.96875,33.9375,1970.5,240.5,103,1.935,9.4,0.85,11.03225,19.88,17,1.49895,0.08805,16.911,14.595,433.1664,5,56,39,547.62,81.01513032,60.51206581,70.76359806,3110.643,134,NO
AS2,CHECK1,2021,Mix,Legume,High,Extensive,High,13.68,6.6,1.935,64.40625,7.96875,33.9375,1970.5,240.5,103,1.935,9.4,0.85,11.03225,19.88,17,1.49895,0.08805,16.911,14.595,433.1664,5,56,39,547.62,81.01513032,60.51206581,70.76359806,3110.643,135.8,YES
AS2,ORG4,2021,Mix,Legume,High,Extensive,High,13.68,6.6,1.935,64.40625,7.96875,33.9375,1970.5,240.5,103,1.935,9.4,0.85,11.03225,19.88,17,1.49895,0.08805,16.911,14.595,433.1664,5,56,39,547.62,81.01513032,60.51206581,70.76359806,3110.643,140.4,NO
AS2,ORG4,2021,Mix,Legume,High,Extensive,High,13.68,6.6,1.935,64.40625,7.96875,33.9375,1970.5,240.5,103,1.935,9.4,0.85,11.03225,19.88,17,1.49895,0.08805,16.911,14.595,433.1664,5,56,39,547.62,81.01513032,60.51206581,70.76359806,3110.643,103.3,NO
AS2,UIUC3,2021,Mix,Legume,High,Extensive,High,13.68,6.6,1.935,64.40625,7.96875,33.9375,1970.5,240.5,103,1.935,9.4,0.85,11.03225,19.88,17,1.49895,0.08805,16.911,14.595,433.1664,5,56,39,547.62,81.01513032,60.51206581,70.76359806,3110.643,109.3,NO
AS2,UIUC3,2021,Mix,Legume,High,Extensive,High,13.68,6.6,1.935,64.40625,7.96875,33.9375,1970.5,240.5,103,1.935,9.4,0.85,11.03225,19.88,17,1.49895,0.08805,16.911,14.595,433.1664,5,56,39,547.62,81.01513032,60.51206581,70.76359806,3110.643,98.8,NO
AS2,UIUC4,2021,Mix,Legume,High,Extensive,High,13.68,6.6,1.935,64.40625,7.96875,33.9375,1970.5,240.5,103,1.935,9.4,0.85,11.03225,19.88,17,1.49895,0.08805,16.911,14.595,433.1664,5,56,39,547.62,81.01513032,60.51206581,70.76359806,3110.643,65.9,NO
AS2,UIUC4,2021,Mix,Legume,High,Extensive,High,13.68,6.6,1.935,64.40625,7.96875,33.9375,1970.5,240.5,103,1.935,9.4,0.85,11.03225,19.88,17,1.49895,0.08805,16.911,14.595,433.1664,5,56,39,547.62,81.01513032,60.51206581,70.76359806,3110.643,63.3,NO
JG3,CHECK1,2021,Mix,Mixed,Medium,Extensive,High,34.065,6.45,5.345,100.1153846,9.807692308,40.01923077,4345.5,864.5,176.5,5.345,28.35,1.7,16.5498,16.35,30,1.789,0.1045,17.33681509,20.9175,826.848,1,45,53.5,573.42,79.92289806,59.76613419,69.84451613,2991.195,76,NO
JG3,CHECK1,2021,Mix,Mixed,Medium,Extensive,High,34.065,6.45,5.345,100.1153846,9.807692308,40.01923077,4345.5,864.5,176.5,5.345,28.35,1.7,16.5498,16.35,30,1.789,0.1045,17.33681509,20.9175,826.848,1,45,53.5,573.42,79.92289806,59.76613419,69.84451613,2991.195,70.3,NO
JG3,ORG4,2021,Mix,Mixed,Medium,Extensive,High,34.065,6.45,5.345,100.1153846,9.807692308,40.01923077,4345.5,864.5,176.5,5.345,28.35,1.7,16.5498,16.35,30,1.789,0.1045,17.33681509,20.9175,826.848,1,45,53.5,573.42,79.92289806,59.76613419,69.84451613,2991.195,89.6,NO
JG3,ORG4,2021,Mix,Mixed,Medium,Extensive,High,34.065,6.45,5.345,100.1153846,9.807692308,40.01923077,4345.5,864.5,176.5,5.345,28.35,1.7,16.5498,16.35,30,1.789,0.1045,17.33681509,20.9175,826.848,1,45,53.5,573.42,79.92289806,59.76613419,69.84451613,2991.195,73,NO
JG3,UIUC3,2021,Mix,Mixed,Medium,Extensive,High,34.065,6.45,5.345,100.1153846,9.807692308,40.01923077,4345.5,864.5,176.5,5.345,28.35,1.7,16.5498,16.35,30,1.789,0.1045,17.33681509,20.9175,826.848,1,45,53.5,573.42,79.92289806,59.76613419,69.84451613,2991.195,72.4,NO
JG3,UIUC3,2021,Mix,Mixed,Medium,Extensive,High,34.065,6.45,5.345,100.1153846,9.807692308,40.01923077,4345.5,864.5,176.5,5.345,28.35,1.7,16.5498,16.35,30,1.789,0.1045,17.33681509,20.9175,826.848,1,45,53.5,573.42,79.92289806,59.76613419,69.84451613,2991.195,41.4,NO
JG3,UIUC4,2021,Mix,Mixed,Medium,Extensive,High,34.065,6.45,5.345,100.1153846,9.807692308,40.01923077,4345.5,864.5,176.5,5.345,28.35,1.7,16.5498,16.35,30,1.789,0.1045,17.33681509,20.9175,826.848,1,45,53.5,573.42,79.92289806,59.76613419,69.84451613,2991.195,103.9,YES
JG3,UIUC4,2021,Mix,Mixed,Medium,Extensive,High,34.065,6.45,5.345,100.1153846,9.807692308,40.01923077,4345.5,864.5,176.5,5.345,28.35,1.7,16.5498,16.35,30,1.789,0.1045,17.33681509,20.9175,826.848,1,45,53.5,573.42,79.92289806,59.76613419,69.84451613,2991.195,40.5,NO
TD2,CHECK1,2021,Green,Legume,Medium,Extensive,High,25.15,6.35,3.19,93.3125,10.125,48.25,3062,678,137.5,3.19,14.6,1.2,12.29575,14.925,7,1.73185,0.10195,17.2058,7.8425,541.6812,3.5,46,50,487.4,80.52729548,59.51433161,70.02081355,3000.645,121.1,YES
TD2,CHECK1,2021,Green,Legume,Medium,Extensive,High,25.15,6.35,3.19,93.3125,10.125,48.25,3062,678,137.5,3.19,14.6,1.2,12.29575,14.925,7,1.73185,0.10195,17.2058,7.8425,541.6812,3.5,46,50,487.4,80.52729548,59.51433161,70.02081355,3000.645,144.8,YES
TD2,ORG4,2021,Green,Legume,Medium,Extensive,High,25.15,6.35,3.19,93.3125,10.125,48.25,3062,678,137.5,3.19,14.6,1.2,12.29575,14.925,7,1.73185,0.10195,17.2058,7.8425,541.6812,3.5,46,50,487.4,80.52729548,59.51433161,70.02081355,3000.645,104.7,NO
TD2,ORG4,2021,Green,Legume,Medium,Extensive,High,25.15,6.35,3.19,93.3125,10.125,48.25,3062,678,137.5,3.19,14.6,1.2,12.29575,14.925,7,1.73185,0.10195,17.2058,7.8425,541.6812,3.5,46,50,487.4,80.52729548,59.51433161,70.02081355,3000.645,129.9,NO
TD2,UIUC3,2021,Green,Legume,Medium,Extensive,High,25.15,6.35,3.19,93.3125,10.125,48.25,3062,678,137.5,3.19,14.6,1.2,12.29575,14.925,7,1.73185,0.10195,17.2058,7.8425,541.6812,3.5,46,50,487.4,80.52729548,59.51433161,70.02081355,3000.645,138.1,YES
TD2,UIUC3,2021,Green,Legume,Medium,Extensive,High,25.15,6.35,3.19,93.3125,10.125,48.25,3062,678,137.5,3.19,14.6,1.2,12.29575,14.925,7,1.73185,0.10195,17.2058,7.8425,541.6812,3.5,46,50,487.4,80.52729548,59.51433161,70.02081355,3000.645,149.1,YES
TD2,UIUC4,2021,Green,Legume,Medium,Extensive,High,25.15,6.35,3.19,93.3125,10.125,48.25,3062,678,137.5,3.19,14.6,1.2,12.29575,14.925,7,1.73185,0.10195,17.2058,7.8425,541.6812,3.5,46,50,487.4,80.52729548,59.51433161,70.02081355,3000.645,117.3,YES
TD2,UIUC4,2021,Green,Legume,Medium,Extensive,High,25.15,6.35,3.19,93.3125,10.125,48.25,3062,678,137.5,3.19,14.6,1.2,12.29575,14.925,7,1.73185,0.10195,17.2058,7.8425,541.6812,3.5,46,50,487.4,80.52729548,59.51433161,70.02081355,3000.645,126.5,NO
