FAR,FC,HYB,YEAR,REP,FS,CC,WRT,Density,Rotation,CD,CEC,pH,OM,EstNRel,Su,P,Ca,Mg,K,Na,SOC,TN,SoilCN,InorgN,Bray1P,POMC,POMN,POMCN,PMN,POXC,Sand,Silt,Clay,Prcp,Tmax,Tmin,Temp,TGDD,YIELD,YD,MeanYD,SDYD,Zscore,R,Re
Beiler,MB,CHECK3,2019,1,Animal,None,NA,Medium,Intensive,Low,26.91,7.15,2.66,73,16,131.5,3178,1091.5,246.5,35,12.106,1.323,9.150155414,25.17267218,73,2.610095965,0.203370675,13.30938986,36.92846676,441.0304,2,49,49,887.56,75.66534839,56.13568129,65.90051484,2420.946,158,58.4,15.12857143,44.69484364,0.338485834,0.63250145,High
Beiler,MB,ORG20,2019,1,Animal,None,NA,Medium,Intensive,Low,28.685,7.05,2.82,76.5,18.5,102.5,3427,1115,245,34.5,12.106,1.323,9.150155414,25.17267218,73,2.610095965,0.203370675,13.30938986,36.92846676,441.0304,2,49,49,887.56,75.66534839,56.13568129,65.90051484,2420.946,148.8,49.2,-14.01666667,48.88612959,-0.286720728,0.387163083,Low
Beiler,MB,ORG14,2019,1,Animal,None,NA,High,Intensive,Low,27.805,7.3,2.835,77,32,211.5,3073,1163,488.5,82,12.106,1.323,9.150155414,25.17267218,73,2.610095965,0.203370675,13.30938986,36.92846676,441.0304,2,49,49,887.56,75.66534839,56.13568129,65.90051484,2420.946,125.5,25.9,-31,37.66103203,-0.823131984,0.205216471,Low
Beiler,MB,ORG10,2019,1,Animal,None,NA,Medium,Intensive,Low,28.32,7.25,2.585,72,18,144,3324.5,1158,272.5,40,12.106,1.323,9.150155414,25.17267218,73,2.610095965,0.203370675,13.30938986,36.92846676,441.0304,2,49,49,887.56,75.66534839,56.13568129,65.90051484,2420.946,130,30.4,-10.7,25.30596768,-0.422825167,0.336211412,Low
Beiler,MB,ORG3,2019,1,Animal,None,NA,High,Intensive,Low,27.295,7.3,2.675,73.5,16,144,3165.5,1148.5,243,35,12.106,1.323,9.150155414,25.17267218,73,2.610095965,0.203370675,13.30938986,36.92846676,441.0304,2,49,49,887.56,75.66534839,56.13568129,65.90051484,2420.946,102.8,3.2,-5.4125,25.91455396,-0.20885947,0.417278972,Low
Beiler,MB,ORG11,2019,1,Animal,None,NA,High,Intensive,Low,26.815,7.2,2.755,75,18,138,3189.5,1072,248,40.5,12.106,1.323,9.150155414,25.17267218,73,2.610095965,0.203370675,13.30938986,36.92846676,441.0304,2,49,49,887.56,75.66534839,56.13568129,65.90051484,2420.946,136.7,37.1,-0.728571429,27.86274181,-0.026148591,0.48956941,Low
Beiler,MB,ORG4,2019,1,Animal,None,NA,Medium,Intensive,Low,28.065,7.05,2.49,70,18.5,120,3275.5,1175,196.5,39,12.106,1.323,9.150155414,25.17267218,73,2.610095965,0.203370675,13.30938986,36.92846676,441.0304,2,49,49,887.56,75.66534839,56.13568129,65.90051484,2420.946,99.6,0,0,0,NA,NA,NA
Beiler,MB,ORG1,2019,1,Animal,None,NA,Medium,Intensive,Low,26.12,7.25,2.87,77,18,104,3070,1085.5,182.5,39.5,12.106,1.323,9.150155414,25.17267218,73,2.610095965,0.203370675,13.30938986,36.92846676,441.0304,2,49,49,887.56,75.66534839,56.13568129,65.90051484,2420.946,114.9,15.3,0.773684211,37.36253088,0.020707489,0.508260503,High
Doudlah,MD,ORG1,2019,1,Green,Mixed,NA,High,Intensive,High,14.165,6.8,1.96,59,9,152,1798,381,279,25,9.42,0.9935,9.431572259,25.72908406,126.5,1.367801892,0.097215603,14.05335968,26.49593867,229.7332,50,22,28,666.24,75.95635226,55.90893161,65.93264194,2418.165,87.6,-30.1,0.773684211,37.36253088,0.020707489,0.508260503,High
Doudlah,MD,ORG4,2019,1,Green,Mixed,NA,High,Intensive,High,13.025,6.95,1.74,54.5,9,157.5,1693.5,340.5,279.5,22,9.42,0.9935,9.431572259,25.72908406,126.5,1.367801892,0.097215603,14.05335968,26.49593867,229.7332,50,22,28,666.24,75.95635226,55.90893161,65.93264194,2418.165,117.7,0,0,0,NA,NA,NA
Doudlah,MD,ORG11,2019,1,Green,Mixed,NA,High,Intensive,High,11.26,7.2,1.39,48,8,110,1481,313,271,18,9.42,0.9935,9.431572259,25.72908406,126.5,1.367801892,0.097215603,14.05335968,26.49593867,229.7332,50,22,28,666.24,75.95635226,55.90893161,65.93264194,2418.165,97.3,-20.4,-0.728571429,27.86274181,-0.026148591,0.48956941,Low
Doudlah,MD,ORG3,2019,1,Green,Mixed,NA,High,Intensive,High,11.65,6.95,1.45,49,7.5,138.5,1508.5,335.5,236.5,19.5,9.42,0.9935,9.431572259,25.72908406,126.5,1.367801892,0.097215603,14.05335968,26.49593867,229.7332,50,22,28,666.24,75.95635226,55.90893161,65.93264194,2418.165,131.2,13.5,-5.4125,25.91455396,-0.20885947,0.417278972,Low
Doudlah,MD,ORG10,2019,1,Green,Mixed,NA,High,Intensive,High,12.41,6.95,1.685,54,8.5,131,1591.5,353,223.5,21.5,9.42,0.9935,9.431572259,25.72908406,126.5,1.367801892,0.097215603,14.05335968,26.49593867,229.7332,50,22,28,666.24,75.95635226,55.90893161,65.93264194,2418.165,91.2,-26.5,-10.7,25.30596768,-0.422825167,0.336211412,Low
Doudlah,MD,ORG14,2019,1,Green,Mixed,NA,High,Intensive,High,12.04,6.95,1.45,49,8,116.5,1512,343.5,238,20.5,9.42,0.9935,9.431572259,25.72908406,126.5,1.367801892,0.097215603,14.05335968,26.49593867,229.7332,50,22,28,666.24,75.95635226,55.90893161,65.93264194,2418.165,84.7,-33,-31,37.66103203,-0.823131984,0.205216471,Low
Doudlah,MD,ORG20,2019,1,Green,Mixed,NA,High,Intensive,High,11.5,6.8,1.86,57,8.5,134,1429,315,248.5,18,9.42,0.9935,9.431572259,25.72908406,126.5,1.367801892,0.097215603,14.05335968,26.49593867,229.7332,50,22,28,666.24,75.95635226,55.90893161,65.93264194,2418.165,94.3,-23.4,-14.01666667,48.88612959,-0.286720728,0.387163083,Low
Doudlah,MD,CHECK3,2019,1,Green,Mixed,NA,High,Intensive,High,11.365,6.95,1.86,57.5,8,160,1486,304.5,242,17,9.42,0.9935,9.431572259,25.72908406,126.5,1.367801892,0.097215603,14.05335968,26.49593867,229.7332,50,22,28,666.24,75.95635226,55.90893161,65.93264194,2418.165,53.3,-64.4,15.12857143,44.69484364,0.338485834,0.63250145,High
Stoltzfus1,MS1,ORG10,2019,1,Mix,Legume,NA,Low,Extensive,High,29.075,6.15,4.325,93,25,34,3107,836,179.5,31.5,22.2175,1.9605,11.31831692,22.81505486,20,2.366250497,0.187402087,12.72955833,43.76533429,786.2228,2,57,41,893.57,76.02634323,55.99022194,66.00828258,2433.762,186.6,-32.2,-10.7,25.30596768,-0.422825167,0.336211412,Low
Stoltzfus1,MS1,ORG20,2019,1,Mix,Legume,NA,Low,Extensive,High,26.75,6.8,4.055,90.5,25,40.5,3375.5,882.5,130.5,33.5,22.2175,1.9605,11.31831692,22.81505486,20,2.366250497,0.187402087,12.72955833,43.76533429,786.2228,2,57,41,893.57,76.02634323,55.99022194,66.00828258,2433.762,172.9,-45.9,-14.01666667,48.88612959,-0.286720728,0.387163083,Low
Stoltzfus1,MS1,ORG11,2019,1,Mix,Legume,NA,Low,Extensive,High,24.335,6.9,4.19,92,22.5,42,3045.5,853,147,32,22.2175,1.9605,11.31831692,22.81505486,20,2.366250497,0.187402087,12.72955833,43.76533429,786.2228,2,57,41,893.57,76.02634323,55.99022194,66.00828258,2433.762,206.9,-11.9,-0.728571429,27.86274181,-0.026148591,0.48956941,Low
Stoltzfus1,MS1,ORG1,2019,1,Mix,Legume,NA,Low,Extensive,High,26.12,6.75,4.21,92,27.5,41,3227,869.5,157,33,22.2175,1.9605,11.31831692,22.81505486,20,2.366250497,0.187402087,12.72955833,43.76533429,786.2228,2,57,41,893.57,76.02634323,55.99022194,66.00828258,2433.762,237.8,19,0.773684211,37.36253088,0.020707489,0.508260503,High
Stoltzfus1,MS1,ORG4,2019,1,Mix,Legume,NA,Low,Extensive,High,25.645,6.45,3.83,88.5,36,45,2972,817.5,181,36.5,22.2175,1.9605,11.31831692,22.81505486,20,2.366250497,0.187402087,12.72955833,43.76533429,786.2228,2,57,41,893.57,76.02634323,55.99022194,66.00828258,2433.762,218.8,0,0,0,NA,NA,NA
Stoltzfus1,MS1,ORG3,2019,1,Mix,Legume,NA,Low,Extensive,High,23.4,6.7,3.65,84,24.5,124,2842.5,726.5,337,26.5,22.2175,1.9605,11.31831692,22.81505486,20,2.366250497,0.187402087,12.72955833,43.76533429,786.2228,2,57,41,893.57,76.02634323,55.99022194,66.00828258,2433.762,185.6,-33.2,-5.4125,25.91455396,-0.20885947,0.417278972,Low
Stoltzfus1,MS1,CHECK3,2019,1,Mix,Legume,NA,Low,Extensive,High,25.265,6.9,4.31,93,19,40.5,3139.5,905.5,133,32,22.2175,1.9605,11.31831692,22.81505486,20,2.366250497,0.187402087,12.72955833,43.76533429,786.2228,2,57,41,893.57,76.02634323,55.99022194,66.00828258,2433.762,260.2,41.4,15.12857143,44.69484364,0.338485834,0.63250145,High
Stoltzfus1,MS1,ORG14,2019,1,Mix,Legume,NA,Low,Extensive,High,29.405,6.6,4.355,94,34,23,3392.5,1023.5,228.5,35.5,22.2175,1.9605,11.31831692,22.81505486,20,2.366250497,0.187402087,12.72955833,43.76533429,786.2228,2,57,41,893.57,76.02634323,55.99022194,66.00828258,2433.762,147.7,-71.1,-31,37.66103203,-0.823131984,0.205216471,Low
Stoltzfus2,MS2,ORG20,2019,1,Mix,Legume,NA,Low,Extensive,High,25.84,6.55,4.41,94,29,39,3068,837,179.5,36,22.714,2.055,11.05304136,24.66499578,8,5.497604767,0.426299901,12.89609676,53.88884068,803.8172,1,55,44,893.57,76.02634323,55.99022194,66.00828258,2433.762,194.1,18.9,-14.01666667,48.88612959,-0.286720728,0.387163083,Low
Stoltzfus2,MS2,ORG1,2019,1,Mix,Legume,NA,Low,Extensive,High,27.485,6.7,4.52,95,24,24,3287.5,956.5,157.5,35,22.714,2.055,11.05304136,24.66499578,8,5.497604767,0.426299901,12.89609676,53.88884068,803.8172,1,55,44,893.57,76.02634323,55.99022194,66.00828258,2433.762,166.6,-8.6,0.773684211,37.36253088,0.020707489,0.508260503,High
Stoltzfus2,MS2,ORG3,2019,1,Mix,Legume,NA,Low,Extensive,High,26.455,6.7,3.985,89.5,36,46.5,3226.5,880,147.5,37,22.714,2.055,11.05304136,24.66499578,8,5.497604767,0.426299901,12.89609676,53.88884068,803.8172,1,55,44,893.57,76.02634323,55.99022194,66.00828258,2433.762,162.4,-12.8,-5.4125,25.91455396,-0.20885947,0.417278972,Low
Stoltzfus2,MS2,ORG11,2019,1,Mix,Legume,NA,Low,Extensive,High,26.19,6.45,4.31,93,39,41.5,3027,817,230,38,22.714,2.055,11.05304136,24.66499578,8,5.497604767,0.426299901,12.89609676,53.88884068,803.8172,1,55,44,893.57,76.02634323,55.99022194,66.00828258,2433.762,202.9,27.7,-0.728571429,27.86274181,-0.026148591,0.48956941,Low
Stoltzfus2,MS2,CHECK3,2019,1,Mix,Legume,NA,Low,Extensive,High,26.26,6.4,4.73,97,38,29,2960,820,314,34,22.714,2.055,11.05304136,24.66499578,8,5.497604767,0.426299901,12.89609676,53.88884068,803.8172,1,55,44,893.57,76.02634323,55.99022194,66.00828258,2433.762,233.3,58.1,15.12857143,44.69484364,0.338485834,0.63250145,High
Stoltzfus2,MS2,ORG14,2019,1,Mix,Legume,NA,Low,Extensive,High,27.605,6.4,4.05,90.5,26.5,21.5,3024.5,957,206.5,33,22.714,2.055,11.05304136,24.66499578,8,5.497604767,0.426299901,12.89609676,53.88884068,803.8172,1,55,44,893.57,76.02634323,55.99022194,66.00828258,2433.762,138.5,-36.7,-31,37.66103203,-0.823131984,0.205216471,Low
Stoltzfus2,MS2,ORG10,2019,1,Mix,Legume,NA,Low,Extensive,High,24.115,6.8,4.585,96,16,10.5,2675,1004,132,27,22.714,2.055,11.05304136,24.66499578,8,5.497604767,0.426299901,12.89609676,53.88884068,803.8172,1,55,44,893.57,76.02634323,55.99022194,66.00828258,2433.762,143.2,-32,-10.7,25.30596768,-0.422825167,0.336211412,Low
Stoltzfus2,MS2,ORG4,2019,1,Mix,Legume,NA,Low,Extensive,High,21.515,6.4,4.16,91.5,17,27.5,2530.5,675.5,122,24,22.714,2.055,11.05304136,24.66499578,8,5.497604767,0.426299901,12.89609676,53.88884068,803.8172,1,55,44,893.57,76.02634323,55.99022194,66.00828258,2433.762,175.2,0,0,0,NA,NA,NA
Zinniker,MZ,ORG14,2019,1,Mix,Mixed,NA,Low,Mixed fallow,Low,12.99,6.7,2.86,77,8.5,21,1610,406,91.5,26,9.925,0.9545,10.38545919,27.15525812,19.5,4.00530532,0.323269814,12.38679316,65.80216789,389,20,43,37,730.05,75.43266839,0,64.99615613,2277.558,166.2,-3.6,-31,37.66103203,-0.823131984,0.205216471,Low
Zinniker,MZ,ORG4,2019,1,Mix,Mixed,NA,Low,Mixed fallow,Low,15.36,6.45,2.58,71.5,8.5,18.5,1792.5,458,141.5,24,9.925,0.9545,10.38545919,27.15525812,19.5,4.00530532,0.323269814,12.38679316,65.80216789,389,20,43,37,730.05,75.43266839,0,64.99615613,2277.558,169.8,0,0,0,NA,NA,NA
Zinniker,MZ,CHECK3,2019,1,Mix,Mixed,NA,Low,Mixed fallow,Low,15.52,6.75,3.21,82,10,32.5,1909.5,497,169.5,23.5,9.925,0.9545,10.38545919,27.15525812,19.5,4.00530532,0.323269814,12.38679316,65.80216789,389,20,43,37,730.05,75.43266839,0,64.99615613,2277.558,185.4,15.6,15.12857143,44.69484364,0.338485834,0.63250145,High
Zinniker,MZ,ORG1,2019,1,Mix,Mixed,NA,Low,Mixed fallow,Low,18.53,6.75,3.635,86.5,14.5,32,2076.5,671,219.5,23.5,9.925,0.9545,10.38545919,27.15525812,19.5,4.00530532,0.323269814,12.38679316,65.80216789,389,20,43,37,730.05,75.43266839,0,64.99615613,2277.558,206.7,36.9,0.773684211,37.36253088,0.020707489,0.508260503,High
Zinniker,MZ,ORG11,2019,1,Mix,Mixed,NA,Low,Mixed fallow,Low,13.79,6.85,3.13,81.5,9,23.5,1684.5,479.5,115.5,26,9.925,0.9545,10.38545919,27.15525812,19.5,4.00530532,0.323269814,12.38679316,65.80216789,389,20,43,37,730.05,75.43266839,0,64.99615613,2277.558,186.2,16.4,-0.728571429,27.86274181,-0.026148591,0.48956941,Low
Zinniker,MZ,ORG10,2019,1,Mix,Mixed,NA,Low,Mixed fallow,Low,18.68,6.55,3.715,87,21,15.5,2183,600.5,133.5,27.5,9.925,0.9545,10.38545919,27.15525812,19.5,4.00530532,0.323269814,12.38679316,65.80216789,389,20,43,37,730.05,75.43266839,0,64.99615613,2277.558,177.7,7.9,-10.7,25.30596768,-0.422825167,0.336211412,Low
Zinniker,MZ,ORG3,2019,1,Mix,Mixed,NA,Low,Mixed fallow,Low,13.415,6.85,2.56,71,7.5,14.5,1602.5,496.5,98,23,9.925,0.9545,10.38545919,27.15525812,19.5,4.00530532,0.323269814,12.38679316,65.80216789,389,20,43,37,730.05,75.43266839,0,64.99615613,2277.558,180.4,10.6,-5.4125,25.91455396,-0.20885947,0.417278972,Low
Beiler,MB2,ORG3,2020,1,Mix,Mixed,NA,Low,Mixed fallow,Low,21.45,6.3,2.55,71,23,20.5,2366.5,712,104,19.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,95.8,-26.6,-13.38333333,25.58119752,-0.523170712,0.30042773,Low
Beiler,MB2,ORG3,2020,1,Mix,Mixed,NA,Low,Mixed fallow,Low,21.45,6.3,2.55,71,23,20.5,2366.5,712,104,19.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,66.2,-52.6,-13.38333333,25.58119752,-0.523170712,0.30042773,Low
Beiler,MB2,ORG1,2020,1,Mix,Mixed,NA,Low,Mixed fallow,Low,19.585,6.15,2.86,77,28.5,16.5,2143,607.5,81.5,17.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,94.9,-27.5,-0.38,44.24259201,-0.008589009,0.496573523,Low
Beiler,MB2,ORG1,2020,1,Mix,Mixed,NA,Low,Mixed fallow,Low,19.585,6.15,2.86,77,28.5,16.5,2143,607.5,81.5,17.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,129,10.2,-0.38,44.24259201,-0.008589009,0.496573523,Low
Beiler,MB2,ORG21,2020,1,Mix,Mixed,NA,Low,Mixed fallow,Low,21.39,6,2.975,79.5,22,30,2247.5,639,91,17.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,71.4,-51,-0.45,50.21213997,-0.008961976,0.496424737,Low
Beiler,MB2,ORG21,2020,1,Mix,Mixed,NA,Low,Mixed fallow,Low,21.39,6,2.975,79.5,22,30,2247.5,639,91,17.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,91.3,-27.5,-0.45,50.21213997,-0.008961976,0.496424737,Low
Beiler,MB2,ORG22,2020,1,Mix,Mixed,NA,Low,Mixed fallow,Low,19.4,6.5,3.055,80,21,36.5,2268.5,635,111,18,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,98.7,-23.7,14.66666667,57.32220047,0.255863637,0.600971933,High
Beiler,MB2,ORG22,2020,1,Mix,Mixed,NA,Medium,Mixed fallow,Low,19.4,6.5,3.055,80,21,36.5,2268.5,635,111,18,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,101.4,-17.4,14.66666667,57.32220047,0.255863637,0.600971933,High
Beiler,MB2,ORG4,2020,1,Mix,Mixed,NA,Low,Mixed fallow,Low,20.29,6.2,2.85,77,42.5,17,2229.5,638.5,104,18,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,122.4,0,0,0,NA,NA,NA
Beiler,MB2,ORG4,2020,1,Mix,Mixed,NA,Low,Mixed fallow,Low,20.29,6.2,2.85,77,42.5,17,2229.5,638.5,104,18,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,118.8,0,0,0,NA,NA,NA
Beiler,MB2,ORG23,2020,1,Mix,Mixed,NA,Low,Mixed fallow,Low,21.25,6.3,3.045,79.5,28,23,2376,685.5,104.5,16.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,106.4,-16,10.48333333,40.69940622,0.257579515,0.60163428,High
Beiler,MB2,ORG23,2020,1,Mix,Mixed,NA,Low,Mixed fallow,Low,21.25,6.3,3.045,79.5,28,23,2376,685.5,104.5,16.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,68.4,-50.4,10.48333333,40.69940622,0.257579515,0.60163428,High
Beiler,MB2,CHECK3,2020,1,Mix,Mixed,NA,Low,Mixed fallow,Low,19.735,6.25,2.645,72.5,44.5,15.5,2208.5,617.5,94.5,20.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,118.2,-4.2,29.4,63.41400476,0.463619986,0.678539984,High
Beiler,MB2,CHECK3,2020,1,Mix,Mixed,NA,Low,Mixed fallow,Low,19.735,6.25,2.645,72.5,44.5,15.5,2208.5,617.5,94.5,20.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,83.8,-35,29.4,63.41400476,0.463619986,0.678539984,High
Beiler,MB2,ORG24,2020,1,Mix,Mixed,NA,Low,Mixed fallow,Low,20.53,6.4,2.69,73.5,12,25,2348,673.5,88,18.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,77.8,-44.6,-11.16666667,41.44990551,-0.269401499,0.393810366,Low
Beiler,MB2,ORG24,2020,1,Mix,Mixed,NA,Low,Mixed fallow,Low,20.53,6.4,2.69,73.5,12,25,2348,673.5,88,18.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,53.7,-65.1,-11.16666667,41.44990551,-0.269401499,0.393810366,Low
Beiler,MB2,ORG25,2020,1,Mix,Mixed,NA,Low,Mixed fallow,Low,21.785,6.05,2.825,76.5,19.5,20.5,2318.5,674,91,18.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,91.6,-30.8,-0.683333333,18.13696961,-0.037676268,0.484972899,Low
Beiler,MB2,ORG25,2020,1,Mix,Mixed,NA,Low,Mixed fallow,Low,21.785,6.05,2.825,76.5,19.5,20.5,2318.5,674,91,18.5,10.6775,1.1985,8.909052983,31.275,8,1.961450278,0.16242478,12.07605317,26.07,458.3034,7,32,61,649.48,76.23510839,55.53627742,65.8856929,2405.547,128.9,10.1,-0.683333333,18.13696961,-0.037676268,0.484972899,Low
Clark,DC,ORG3,2020,1,Animal,None,NA,High,Grass fallow,Low,9.83,6.25,1.65,53,8,205.5,1206.5,185,231,11.5,8.955,0.8555,10.46756283,24.215,145,1.228501988,0.084264139,14.57917924,18.16,337.86,84,7,9,585,76.55838839,54.83398323,65.69618581,2372.472,17.7,-25.5,-13.38333333,25.58119752,-0.523170712,0.30042773,Low
Clark,DC,ORG1,2020,1,Animal,None,NA,Low,Grass fallow,Low,10,5.9,1.655,53,9,241,1100.5,171.5,252,12,8.955,0.8555,10.46756283,24.215,145,1.228501988,0.084264139,14.57917924,18.16,337.86,84,7,9,585,76.55838839,54.83398323,65.69618581,2372.472,46.1,2.9,-0.38,44.24259201,-0.008589009,0.496573523,Low
Clark,DC,ORG21,2020,1,Animal,None,NA,Medium,Grass fallow,Low,10.1,6.3,1.415,48,6.5,127.5,1256,209,176,11.5,8.955,0.8555,10.46756283,24.215,145,1.228501988,0.084264139,14.57917924,18.16,337.86,84,7,9,585,76.55838839,54.83398323,65.69618581,2372.472,9.8,-33.4,-0.45,50.21213997,-0.008961976,0.496424737,Low
Clark,DC,ORG22,2020,1,Animal,None,NA,Low,Grass fallow,Low,8.515,5.8,1.76,55,8,213,886.5,142.5,200.5,10.5,8.955,0.8555,10.46756283,24.215,145,1.228501988,0.084264139,14.57917924,18.16,337.86,84,7,9,585,76.55838839,54.83398323,65.69618581,2372.472,28.1,-15.1,14.66666667,57.32220047,0.255863637,0.600971933,High
Clark,DC,ORG4,2020,1,Animal,None,NA,High,Grass fallow,Low,10.23,6.35,1.69,53.5,7.5,179,1273.5,214,200.5,12.5,8.955,0.8555,10.46756283,24.215,145,1.228501988,0.084264139,14.57917924,18.16,337.86,84,7,9,585,76.55838839,54.83398323,65.69618581,2372.472,43.2,0,0,0,NA,NA,NA
Clark,DC,ORG23,2020,1,Animal,None,NA,High,Grass fallow,Low,9.195,6.25,1.68,54,7,188,1120.5,184,198,11.5,8.955,0.8555,10.46756283,24.215,145,1.228501988,0.084264139,14.57917924,18.16,337.86,84,7,9,585,76.55838839,54.83398323,65.69618581,2372.472,66.4,23.2,10.48333333,40.69940622,0.257579515,0.60163428,High
Clark,DC,CHECK3,2020,1,Animal,None,NA,Low,Grass fallow,Low,8.35,5.9,1.51,50,8,178,933,147.5,178,10.5,8.955,0.8555,10.46756283,24.215,145,1.228501988,0.084264139,14.57917924,18.16,337.86,84,7,9,585,76.55838839,54.83398323,65.69618581,2372.472,72.5,29.3,29.4,63.41400476,0.463619986,0.678539984,High
Clark,DC,ORG24,2020,1,Animal,None,NA,Low,Grass fallow,Low,8.735,5.85,1.465,49,8,196,945.5,155,176.5,10.5,8.955,0.8555,10.46756283,24.215,145,1.228501988,0.084264139,14.57917924,18.16,337.86,84,7,9,585,76.55838839,54.83398323,65.69618581,2372.472,19.7,-23.5,-11.16666667,41.44990551,-0.269401499,0.393810366,Low
Clark,DC,ORG25,2020,1,Animal,None,NA,High,Grass fallow,Low,9.845,6.45,1.6,52,6.5,141,1228.5,221.5,195,12.5,8.955,0.8555,10.46756283,24.215,145,1.228501988,0.084264139,14.57917924,18.16,337.86,84,7,9,585,76.55838839,54.83398323,65.69618581,2372.472,28.1,-15.1,-0.683333333,18.13696961,-0.037676268,0.484972899,Low
Egre,EJ,ORG3,2020,1,Animal,Grass,NA,Low,Intensive,Low,21.56,5.6,2.53,70.5,6.5,40.5,1767.5,609.5,120,14.5,13.238,1.2825,10.32202729,29.79,51.5,2.140772747,0.11270746,18.99406439,27.275,605.3382,10,45,45,481.76,76.97600774,55.33684516,66.15642645,2436.57,20.4,12.1,-13.38333333,25.58119752,-0.523170712,0.30042773,Low
Egre,EJ,ORG1,2020,1,Animal,Grass,NA,Low,Intensive,Low,18.65,5.75,2.58,72,6.5,59.5,1727.5,525.5,123.5,12.5,13.238,1.2825,10.32202729,29.79,51.5,2.140772747,0.11270746,18.99406439,27.275,605.3382,10,45,45,481.76,76.97600774,55.33684516,66.15642645,2436.57,5.4,-2.9,-0.38,44.24259201,-0.008589009,0.496573523,Low
Egre,EJ,ORG21,2020,1,Animal,Grass,NA,Low,Intensive,Low,18.765,6.05,2.61,72.5,7,41,1843.5,635.5,140,15,13.238,1.2825,10.32202729,29.79,51.5,2.140772747,0.11270746,18.99406439,27.275,605.3382,10,45,45,481.76,76.97600774,55.33684516,66.15642645,2436.57,39.7,31.4,-0.45,50.21213997,-0.008961976,0.496424737,Low
Egre,EJ,ORG22,2020,1,Animal,Grass,NA,Low,Intensive,Low,19.35,5.75,2.765,75.5,7,70,1800,526.5,157,13,13.238,1.2825,10.32202729,29.79,51.5,2.140772747,0.11270746,18.99406439,27.275,605.3382,10,45,45,481.76,76.97600774,55.33684516,66.15642645,2436.57,8.2,-0.1,14.66666667,57.32220047,0.255863637,0.600971933,High
Egre,EJ,ORG4,2020,1,Animal,Grass,NA,Low,Intensive,Low,18.55,5.75,2.555,71,6.5,46.5,1665.5,558,111,12,13.238,1.2825,10.32202729,29.79,51.5,2.140772747,0.11270746,18.99406439,27.275,605.3382,10,45,45,481.76,76.97600774,55.33684516,66.15642645,2436.57,8.3,0,0,0,NA,NA,NA
